id	norm	tau0	etas	CH_RAA_1020_8	CH_RAA_1020_9	CH_RAA_1020_10	CH_RAA_1020_12	CH_RAA_1020_14	CH_RAA_1020_16	CH_RAA_1020_18	CH_RAA_1020_21	CH_RAA_1020_24	CH_RAA_1020_28	CH_RAA_1020_33	CH_RAA_1020_42	CH_RAA_2030_8	CH_RAA_2030_9	CH_RAA_2030_10	CH_RAA_2030_12	CH_RAA_2030_14	CH_RAA_2030_16	CH_RAA_2030_18	CH_RAA_2030_21	CH_RAA_2030_24	CH_RAA_2030_28	CH_RAA_2030_33	CH_RAA_2030_42	CH_RAA_3040_8	CH_RAA_3040_9	CH_RAA_3040_10	CH_RAA_3040_12	CH_RAA_3040_14	CH_RAA_3040_16	CH_RAA_3040_18	CH_RAA_3040_21	CH_RAA_3040_24	CH_RAA_3040_28	CH_RAA_3040_33	CH_RAA_3040_42	CH_RAA_4050_8	CH_RAA_4050_9	CH_RAA_4050_10	CH_RAA_4050_12	CH_RAA_4050_14	CH_RAA_4050_16	CH_RAA_4050_18	CH_RAA_4050_21	CH_RAA_4050_24	CH_RAA_4050_28	CH_RAA_4050_33	CH_RAA_4050_42	D_RAA_3050_8	D_RAA_3050_9	D_RAA_3050_11	D_RAA_3050_14	D_RAA_3050_20	D_RAA_3050_30	D_RAA_3050_43	CH_v2_1020_8	CH_v2_1020_10	CH_v2_1020_14	CH_v2_1020_18	CH_v2_1020_22	CH_v2_1020_27	CH_v2_1020_32	CH_v2_1020_37	CH_v2_1020_45	CH_v2_2030_8	CH_v2_2030_10	CH_v2_2030_14	CH_v2_2030_18	CH_v2_2030_22	CH_v2_2030_27	CH_v2_2030_32	CH_v2_2030_37	CH_v2_2030_45	CH_v2_3040_8	CH_v2_3040_10	CH_v2_3040_14	CH_v2_3040_18	CH_v2_3040_22	CH_v2_3040_27	CH_v2_3040_32	CH_v2_3040_37	CH_v2_3040_45	CH_v2_4050_8	CH_v2_4050_10	CH_v2_4050_14	CH_v2_4050_18	CH_v2_4050_22	CH_v2_4050_27	CH_v2_4050_32	CH_v2_4050_37	CH_v2_4050_45	D_v2_3050_9	D_v2_3050_11	D_v2_3050_14	D_v2_3050_18	D_v2_3050_25	D_v2_3050_35
66	226.80798	0.40677	0.06887	0.12602758	0.14264821	0.16118735	0.18229876	0.20496181	0.22942996	0.25687233	0.28649491	0.31524033	0.34591260	0.39051201	0.44722556	0.16479930	0.18458858	0.20636121	0.23079762	0.25663843	0.28412339	0.31447236	0.34670547	0.37749665	0.40985177	0.45602826	0.51336245	0.21651896	0.23964989	0.26469980	0.29235304	0.32109900	0.35116248	0.38378247	0.41780663	0.44974846	0.48275146	0.52890418	0.58475533	0.28476410	0.31103208	0.33897153	0.36924397	0.40011094	0.43179098	0.46550313	0.49997214	0.53172160	0.56392960	0.60799374	0.65987959	0.25209299	0.27285312	0.30197961	0.35371662	0.43717342	0.53647898	0.62201697	0.03483883	0.03097842	0.02687899	0.02328387	0.02035714	0.01795048	0.01611148	0.01465501	0.01295562	0.04775376	0.04238158	0.03665461	0.03161821	0.02751463	0.02414203	0.02156871	0.01953461	0.01716753	0.05395292	0.04777738	0.04118227	0.03537793	0.03065127	0.02677256	0.02381953	0.02149065	0.01878831	0.05697971	0.05030305	0.04318205	0.03692816	0.03184873	0.02769356	0.02454048	0.02206138	0.01919440	0.05329002	0.04790786	0.04172723	0.03576081	0.02877583	0.02265828
67	138.62089	1.17208	0.02381	0.13154953	0.14574127	0.16152610	0.17946172	0.19870359	0.21950755	0.24290954	0.26829165	0.29307858	0.31972817	0.35890549	0.40955997	0.17495572	0.19215139	0.21104410	0.23222506	0.25463092	0.27851571	0.30498409	0.33324255	0.36041554	0.38918827	0.43069957	0.48307825	0.23270893	0.25301623	0.27501503	0.29930240	0.32458504	0.35111042	0.38001515	0.41033605	0.43899816	0.46884300	0.51102814	0.56287583	0.30944757	0.33259192	0.35726220	0.38402462	0.41137777	0.43956471	0.46970536	0.50070647	0.52946134	0.55885378	0.59947851	0.64800852	0.26999653	0.28827047	0.31393835	0.35961697	0.43392626	0.52398371	0.60357583	0.05901101	0.05398119	0.04825700	0.04289456	0.03829893	0.03436566	0.03126789	0.02875821	0.02576734	0.08235290	0.07512023	0.06693247	0.05929520	0.05276813	0.04719262	0.04280817	0.03926045	0.03503800	0.09637348	0.08757912	0.07767830	0.06849148	0.06067332	0.05401939	0.04880393	0.04459570	0.03960219	0.10017645	0.09057063	0.07983072	0.06993587	0.06157067	0.05449479	0.04897949	0.04455068	0.03932198	0.09479876	0.08708702	0.07783684	0.06845452	0.05688359	0.04618970
68	84.12965	0.97664	0.08751	0.18569035	0.20477228	0.22566215	0.24899161	0.27355681	0.29960436	0.32829501	0.35871567	0.38775564	0.41827281	0.46186960	0.51614421	0.23814688	0.26005686	0.28372295	0.30977515	0.33679916	0.36503288	0.39565280	0.42759876	0.45762263	0.48869676	0.53227557	0.58526469	0.30474134	0.32916687	0.35515914	0.38331842	0.41204702	0.44157906	0.47306893	0.50535118	0.53518544	0.56556339	0.60733663	0.65688906	0.38981346	0.41593396	0.44326844	0.47235619	0.50148576	0.53089950	0.56168345	0.59264165	0.62073576	0.64884230	0.68668787	0.73042287	0.34735926	0.36866848	0.39807575	0.44896307	0.52803593	0.61811638	0.69281118	0.04919998	0.04463498	0.03955395	0.03488658	0.03094224	0.02759988	0.02498579	0.02287831	0.02037762	0.06714328	0.06065495	0.05346393	0.04688969	0.04135882	0.03669275	0.03305879	0.03014022	0.02669163	0.07739330	0.06955143	0.06091522	0.05307227	0.04651577	0.04101833	0.03676144	0.03335978	0.02936184	0.07881926	0.07037043	0.06114380	0.05284006	0.04595959	0.04023922	0.03584415	0.03235556	0.02828361	0.07479243	0.06804819	0.06010212	0.05220380	0.04267269	0.03406943
69	178.87198	0.56104	0.15885	0.12658034	0.14265566	0.16057792	0.18098358	0.20289317	0.22656223	0.25313406	0.28185616	0.30977411	0.33962002	0.38313296	0.43868076	0.16708418	0.18635686	0.20755128	0.23133315	0.25648369	0.28324685	0.31282145	0.34426707	0.37434746	0.40600579	0.45128811	0.50769574	0.22030883	0.24292350	0.26740864	0.29443505	0.32253337	0.35193372	0.38385714	0.41718798	0.44851718	0.48093188	0.52634830	0.58146052	0.29255323	0.31832132	0.34571729	0.37538659	0.40563052	0.43667306	0.46971378	0.50351023	0.53465994	0.56628366	0.60959630	0.66068296	0.25715666	0.27749229	0.30601587	0.35667215	0.43845094	0.53600364	0.62035652	0.04060851	0.03632770	0.03170730	0.02759249	0.02420361	0.02139250	0.01923098	0.01751157	0.01549783	0.05497518	0.04910289	0.04275048	0.03708375	0.03241434	0.02854250	0.02556840	0.02320563	0.02044331	0.06351076	0.05657048	0.04907155	0.04239439	0.03690388	0.03236220	0.02888252	0.02612479	0.02290967	0.06576610	0.05839541	0.05044342	0.04337863	0.03758550	0.03280936	0.02916266	0.02628162	0.02293436	0.06200108	0.05604050	0.04912111	0.04235795	0.03433886	0.02722498
70	342.28601	0.48310	0.12939	0.07967317	0.09117793	0.10426566	0.11949026	0.13620594	0.15467336	0.17589774	0.19940947	0.22281624	0.24843516	0.28687940	0.33782327	0.10874849	0.12324521	0.13952786	0.15821121	0.17843337	0.20045522	0.22538418	0.25256355	0.27920285	0.30791382	0.35018690	0.40483529	0.14954529	0.16758670	0.18754724	0.21008536	0.23407522	0.25976682	0.28834520	0.31893865	0.34839524	0.37959311	0.42455722	0.48110769	0.20729768	0.22925692	0.25312114	0.27956364	0.30716399	0.33615518	0.36775993	0.40089271	0.43215660	0.46462411	0.51031658	0.56606967	0.17882895	0.19559768	0.21961958	0.26371157	0.33867327	0.43423120	0.52243284	0.03876417	0.03420089	0.02936053	0.02513423	0.02172165	0.01894301	0.01684176	0.01519416	0.01329376	0.05293901	0.04683594	0.04032035	0.03459506	0.02994691	0.02614528	0.02326017	0.02099157	0.01836767	0.06148294	0.05445351	0.04692047	0.04027641	0.03486511	0.03042804	0.02705432	0.02439783	0.02132149	0.06572248	0.05819879	0.05012623	0.04299799	0.03718654	0.03241810	0.02879121	0.02593474	0.02262629	0.06101354	0.05493999	0.04793633	0.04114457	0.03316802	0.02616762
71	69.40948	1.11460	0.19954	0.20418523	0.22383287	0.24525169	0.26906133	0.29401561	0.32036009	0.34924816	0.37974031	0.40872748	0.43906975	0.48221783	0.53563389	0.26100536	0.28334151	0.30736566	0.33368703	0.36086003	0.38912285	0.41963382	0.45131875	0.48097012	0.51153507	0.55419821	0.60577794	0.33222383	0.35677371	0.38279114	0.41084434	0.43932782	0.46847895	0.49942112	0.53099582	0.56005305	0.58952199	0.62985790	0.67743898	0.42070926	0.44649689	0.47338516	0.50187001	0.53026641	0.55882264	0.58858126	0.61837811	0.64531145	0.67215596	0.70814586	0.74952099	0.37631600	0.39755434	0.42675201	0.47694607	0.55420066	0.64119629	0.71258187	0.05092656	0.04631553	0.04114755	0.03636830	0.03230728	0.02885118	0.02613937	0.02394782	0.02134157	0.06944139	0.06281475	0.05544371	0.04867930	0.04297117	0.03814401	0.03437799	0.03134949	0.02776670	0.07926523	0.07129694	0.06250026	0.05449124	0.04778232	0.04214847	0.03778133	0.03428889	0.03018123	0.08008023	0.07155073	0.06221696	0.05379941	0.04681316	0.04099778	0.03652617	0.03297492	0.02882737	0.07639004	0.06953806	0.06145738	0.05341369	0.04369158	0.03490139
72	240.23193	0.55783	0.11688	0.10113860	0.11474357	0.13006486	0.14769779	0.16684488	0.18776673	0.21153813	0.23755982	0.26316815	0.29088176	0.33189906	0.38529476	0.13546638	0.15218711	0.17077320	0.19186667	0.21444033	0.23874847	0.26594687	0.29524513	0.32362905	0.35387558	0.39780059	0.45359498	0.18195375	0.20213750	0.22423651	0.24891793	0.27489489	0.30240816	0.33266424	0.36467368	0.39514689	0.42706984	0.47247514	0.52863554	0.24590703	0.26965690	0.29520396	0.32321013	0.35212295	0.38217016	0.41456730	0.44814987	0.47950000	0.51172283	0.55651533	0.61033692	0.21456425	0.23301201	0.25917490	0.30644965	0.38488669	0.48182758	0.56864670	0.04151084	0.03701465	0.03217928	0.02789288	0.02438152	0.02148437	0.01926760	0.01751172	0.01546459	0.05628144	0.05018404	0.04360532	0.03775565	0.03295199	0.02898150	0.02594021	0.02352988	0.02071892	0.06534647	0.05818831	0.05045760	0.04358009	0.03793279	0.03326776	0.02969763	0.02687096	0.02357869	0.06956612	0.06183679	0.05348807	0.04606318	0.03997070	0.03494393	0.03110277	0.02806600	0.02453524	0.06470506	0.05851627	0.05132735	0.04429674	0.03595859	0.02855978
73	324.57617	0.20107	0.10056	0.14027459	0.15896357	0.17969768	0.20316323	0.22818186	0.25499642	0.28482987	0.31675161	0.34745304	0.37991825	0.42659173	0.48505413	0.18100600	0.20287974	0.22680367	0.25347833	0.28148342	0.31104500	0.34341902	0.37749762	0.40976143	0.44336113	0.49078088	0.54880235	0.23348182	0.25855751	0.28554711	0.31514475	0.34569091	0.37739832	0.41152628	0.44681831	0.47966769	0.51332080	0.55989180	0.61549059	0.30300139	0.33099194	0.36056620	0.39239052	0.42460004	0.45740766	0.49204029	0.52715243	0.55922657	0.59149939	0.63521663	0.68604984	0.27037108	0.29267802	0.32378017	0.37847816	0.46522928	0.56607313	0.65085311	0.02793955	0.02472687	0.02135014	0.01841700	0.01604517	0.01410428	0.01262625	0.01145862	0.01009941	0.03720908	0.03282643	0.02820837	0.02419271	0.02094881	0.01830090	0.01629126	0.01470925	0.01287565	0.04177143	0.03670890	0.03137868	0.02675385	0.02303039	0.02000361	0.01771649	0.01592340	0.01385474	0.04265887	0.03735126	0.03177250	0.02694543	0.02307275	0.01993747	0.01757844	0.01573615	0.01361961	0.04059899	0.03625677	0.03133071	0.02664059	0.02122662	0.01655413
74	236.07972	0.32848	0.02836	0.14262062	0.16106204	0.18150245	0.20461931	0.22925399	0.25565128	0.28502057	0.31645348	0.34669884	0.37870179	0.42475535	0.48253128	0.18336510	0.20489107	0.22842431	0.25465724	0.28219783	0.31127585	0.34313441	0.37669320	0.40849216	0.44164040	0.48848726	0.54592352	0.23728227	0.26198106	0.28855590	0.31769297	0.34776369	0.37898533	0.41260483	0.44739314	0.47979951	0.51302869	0.55907007	0.61413542	0.30878245	0.33634365	0.36545784	0.39678130	0.42848361	0.46078224	0.49488998	0.52948812	0.56111401	0.59295963	0.63614193	0.68642623	0.27477526	0.29674354	0.32736707	0.38121758	0.46668179	0.56622354	0.65014679	0.03239349	0.02884718	0.02508566	0.02178631	0.01909579	0.01687755	0.01517738	0.01382696	0.01224609	0.04320305	0.03832145	0.03313324	0.02858140	0.02487602	0.02183105	0.01950695	0.01766880	0.01552809	0.04880549	0.04308356	0.03701324	0.03170486	0.02740250	0.02388517	0.02121493	0.01911353	0.01667995	0.05043254	0.04435753	0.03792135	0.03230615	0.02776957	0.02407535	0.02128267	0.01909348	0.01656913	0.04783647	0.04289783	0.03725300	0.03183246	0.02551866	0.02001808
75	287.98548	0.86633	0.13176	0.07487758	0.08463526	0.09571574	0.10859450	0.12273974	0.13839563	0.15644429	0.17652877	0.19663713	0.21879238	0.25235556	0.29747172	0.10423469	0.11684799	0.13100706	0.14725751	0.16486991	0.18410049	0.20595257	0.22989956	0.25351431	0.27914236	0.31724203	0.36720047	0.14481122	0.16079402	0.17849396	0.19851157	0.21987419	0.24283843	0.26850597	0.29614854	0.32294554	0.35153894	0.39316724	0.44628417	0.20294806	0.22274402	0.24431112	0.26827662	0.29338590	0.31988642	0.34893946	0.37960073	0.40874397	0.43924455	0.48260940	0.53627900	0.17319410	0.18816794	0.20965716	0.24925224	0.31724394	0.40556675	0.48912316	0.05580255	0.05066456	0.04486943	0.03949556	0.03493929	0.03107996	0.02806958	0.02565160	0.02279745	0.07714517	0.07000987	0.06200006	0.05459847	0.04833211	0.04302542	0.03888357	0.03555353	0.03161702	0.09015976	0.08171357	0.07225457	0.06353136	0.05615359	0.04990954	0.04503812	0.04112254	0.03649468	0.09631032	0.08705252	0.07672329	0.06723211	0.05922829	0.05247142	0.04721142	0.04299134	0.03801332	0.08925714	0.08189469	0.07309290	0.06420117	0.05329067	0.04326327
76	288.65528	0.77450	0.08414	0.07777274	0.08818654	0.10001278	0.11375488	0.12883862	0.14551487	0.16471055	0.18602858	0.20732165	0.23071967	0.26603394	0.31324413	0.10709370	0.12039164	0.13531503	0.15243359	0.17097039	0.19118413	0.21411502	0.23919145	0.26386069	0.29056214	0.33011360	0.38170332	0.14802218	0.16472236	0.18320288	0.20408344	0.22633887	0.25022454	0.27687044	0.30550041	0.33318415	0.36264303	0.40537502	0.45961952	0.20657181	0.22709186	0.24941974	0.27419676	0.30011367	0.32741416	0.35727858	0.38871709	0.41851934	0.44962244	0.49368327	0.54794236	0.17694055	0.19252808	0.21487517	0.25597363	0.32625894	0.41692066	0.50193823	0.05075872	0.04568392	0.04007815	0.03498546	0.03073977	0.02719231	0.02445460	0.02227359	0.01971901	0.06977286	0.06283703	0.05517465	0.04820665	0.04238634	0.03751258	0.03374314	0.03073431	0.02720252	0.08264498	0.07436121	0.06522168	0.05691849	0.04998445	0.04417768	0.03968582	0.03609962	0.03188911	0.08822080	0.07925368	0.06937046	0.06040150	0.05291696	0.04665411	0.04181359	0.03795213	0.03342269	0.08193035	0.07473705	0.06623620	0.05776061	0.04750740	0.03822391
77	175.71888	0.44414	0.05785	0.14859808	0.16711475	0.18759469	0.21070960	0.23529602	0.26159913	0.29082042	0.32205378	0.35207483	0.38381223	0.42944312	0.48664055	0.19168349	0.21329761	0.23687336	0.26309599	0.29056849	0.31952183	0.35118947	0.38449464	0.41601139	0.44882784	0.49514985	0.55187126	0.24738447	0.27206945	0.29857539	0.32757870	0.35745442	0.38842262	0.42171694	0.45611878	0.48812605	0.52091141	0.56628716	0.62049299	0.32086824	0.34823428	0.37709419	0.40809058	0.43941062	0.47127593	0.50488090	0.53892599	0.57001363	0.60128857	0.64365558	0.69293982	0.28562012	0.30751125	0.33797255	0.39139747	0.47590011	0.57399073	0.65649153	0.03592283	0.03206751	0.02794252	0.02429602	0.02130636	0.01883276	0.01693280	0.01542176	0.01365147	0.04828506	0.04299673	0.03732258	0.03229830	0.02817926	0.02477588	0.02216774	0.02009887	0.01768312	0.05546932	0.04917574	0.04243746	0.03649114	0.03163691	0.02764541	0.02460158	0.02219802	0.01940561	0.05614638	0.04959068	0.04258320	0.03641564	0.03139803	0.02728957	0.02417044	0.02171742	0.01888012	0.05382371	0.04844024	0.04224098	0.03623722	0.02918448	0.02298805
78	107.32216	0.57037	0.15018	0.18290884	0.20349831	0.22601932	0.25114697	0.27756263	0.30550306	0.33618327	0.36858798	0.39938512	0.43159220	0.47730311	0.53368296	0.23328056	0.25679429	0.28215230	0.31002713	0.33888183	0.36894187	0.40143183	0.43519142	0.46677548	0.49930490	0.54462998	0.59924690	0.29657164	0.32270647	0.35045078	0.38045210	0.41098476	0.44227104	0.47551161	0.50944819	0.54066900	0.57230709	0.61554336	0.66639730	0.37712128	0.40509899	0.43428109	0.46526571	0.49620885	0.52734515	0.55981055	0.59232617	0.62170293	0.65095888	0.69012352	0.73503276	0.33831060	0.36108840	0.39244143	0.44651825	0.52992552	0.62380082	0.70051415	0.03873125	0.03473307	0.03039749	0.02651426	0.02329695	0.02061342	0.01854025	0.01688465	0.01493813	0.05178853	0.04626629	0.04028294	0.03493466	0.03051789	0.02684855	0.02402574	0.02178051	0.01915279	0.05886784	0.05235945	0.04533039	0.03907363	0.03393085	0.02968015	0.02642672	0.02385079	0.02085101	0.06012231	0.05313176	0.04564391	0.03903799	0.03365426	0.02924041	0.02588713	0.02324909	0.02019677	0.05686057	0.05128092	0.04481758	0.03851694	0.03106812	0.02448723
79	108.99254	0.36606	0.17240	0.21521028	0.23867865	0.26407532	0.29209389	0.32119734	0.35160647	0.38456792	0.41890952	0.45111130	0.48434343	0.53074783	0.58679739	0.26860033	0.29470588	0.32255118	0.35281446	0.38376627	0.41562114	0.44961362	0.48446500	0.51664711	0.54937079	0.59426265	0.64729827	0.33447715	0.36272668	0.39238185	0.42408852	0.45597253	0.48825500	0.52212822	0.55626599	0.58728088	0.61832951	0.66014260	0.70842618	0.41679954	0.44619681	0.47651368	0.50834595	0.53976356	0.57101217	0.60320427	0.63505049	0.66348484	0.69148124	0.72845509	0.77014794	0.37789041	0.40215064	0.43518335	0.49123098	0.57543453	0.66703732	0.73942979	0.03222359	0.02878673	0.02507895	0.02177516	0.01904983	0.01678541	0.01504190	0.01365363	0.01202653	0.04286525	0.03807260	0.03292856	0.02837430	0.02464291	0.02156444	0.01921020	0.01734676	0.01517676	0.04717250	0.04164905	0.03575765	0.03058081	0.02637148	0.02292481	0.02030748	0.01824845	0.01586585	0.04701387	0.04125662	0.03515852	0.02984194	0.02555333	0.02206913	0.01944255	0.01738927	0.01502829	0.04491556	0.04026111	0.03492444	0.02978316	0.02378269	0.01855640
80	206.87225	0.98611	0.10650	0.09647697	0.10813865	0.12126136	0.13636385	0.15278222	0.17076839	0.19128161	0.21385321	0.23620540	0.26056868	0.29699067	0.34511414	0.13157082	0.14622332	0.16251646	0.18102536	0.20087346	0.22231762	0.24641777	0.27252684	0.29798914	0.32532335	0.36542337	0.41711377	0.17968353	0.19771952	0.21749690	0.23962644	0.26298358	0.28782054	0.31526848	0.34448324	0.37248624	0.40204002	0.44449733	0.49776100	0.24570833	0.26727667	0.29054144	0.31611623	0.34261502	0.37028087	0.40027145	0.43155620	0.46096406	0.49141341	0.53415143	0.58619568	0.21203264	0.22863708	0.25223763	0.29505389	0.36681493	0.45716820	0.54005225	0.05690529	0.05197596	0.04637177	0.04112867	0.03664416	0.03281423	0.02980446	0.02737117	0.02447857	0.07904570	0.07201256	0.06406792	0.05667657	0.05037756	0.04501144	0.04080145	0.03740167	0.03336397	0.09260924	0.08416963	0.07467388	0.06587042	0.05838583	0.05202068	0.04703387	0.04301146	0.03824002	0.09803859	0.08873734	0.07832748	0.06872874	0.06060753	0.05373219	0.04836806	0.04405680	0.03896226	0.09149991	0.08411427	0.07525115	0.06625786	0.05516299	0.04490286
81	73.65768	1.00561	0.09048	0.20156211	0.22153280	0.24330560	0.26751266	0.29288360	0.31966197	0.34901538	0.37998233	0.40940040	0.44016860	0.48387147	0.53788040	0.25744831	0.28015065	0.30456513	0.33131395	0.35892418	0.38763169	0.41860872	0.45075858	0.48082298	0.51178791	0.55495951	0.60706671	0.32718378	0.35213334	0.37856660	0.40706849	0.43600431	0.46560871	0.49701980	0.52905727	0.55852203	0.58838338	0.62921678	0.67731737	0.41368842	0.43992620	0.46727391	0.49624699	0.52512883	0.55416614	0.58441851	0.61470079	0.64206179	0.66932001	0.70584102	0.74778780	0.37057440	0.39216673	0.42184272	0.47285517	0.55131670	0.63954649	0.71179502	0.04924935	0.04464193	0.03952229	0.03482623	0.03086160	0.02750477	0.02488112	0.02276702	0.02025974	0.06710579	0.06056564	0.05332644	0.04671547	0.04115884	0.03647536	0.03283099	0.02990624	0.02645311	0.07581647	0.06806831	0.05954313	0.05180942	0.04535128	0.03994235	0.03575867	0.03241878	0.02849750	0.07693656	0.06861066	0.05953536	0.05138223	0.04463687	0.03903676	0.03473958	0.03133242	0.02735965	0.07345019	0.06674041	0.05885336	0.05103259	0.04162020	0.03314955
82	291.83294	0.68045	0.18401	0.07812731	0.08881461	0.10095802	0.11507476	0.13057319	0.14770727	0.16742506	0.18931211	0.21115801	0.23514210	0.27129250	0.31951889	0.10758882	0.12122563	0.13653290	0.15409397	0.17310834	0.19383582	0.21733655	0.24301561	0.26825247	0.29553649	0.33588405	0.38838164	0.14885292	0.16595924	0.18488528	0.20626318	0.22903774	0.25346316	0.28068641	0.30990341	0.33811795	0.36809861	0.41150275	0.46644619	0.20670184	0.22765804	0.25045241	0.27573735	0.30217029	0.32999188	0.36039631	0.39236483	0.42262849	0.45416683	0.49875646	0.55351436	0.17784025	0.19378909	0.21664717	0.25865784	0.33037009	0.42253689	0.50854676	0.04829934	0.04328955	0.03779945	0.03284878	0.02874533	0.02533249	0.02270811	0.02062335	0.01818851	0.06573556	0.05897834	0.05156666	0.04487381	0.03931498	0.03468151	0.03111105	0.02826942	0.02494367	0.07684114	0.06888502	0.06017351	0.05231772	0.04579675	0.04036265	0.03617540	0.03284260	0.02894130	0.08127282	0.07277321	0.06346190	0.05506417	0.04809377	0.04228721	0.03781583	0.03425934	0.03009988	0.07582253	0.06896648	0.06091356	0.05293897	0.04335785	0.03474178
83	297.15963	0.27035	0.03390	0.13431769	0.15224776	0.17218525	0.19480596	0.21898957	0.24498320	0.27399251	0.30513575	0.33518846	0.36707399	0.41310559	0.47108114	0.17390186	0.19500004	0.21813442	0.24399950	0.27123477	0.30007148	0.33175475	0.36522236	0.39701724	0.43024209	0.47733125	0.53526472	0.22480312	0.24910272	0.27533346	0.30418729	0.33406356	0.36517947	0.39878935	0.43367528	0.46626569	0.49977373	0.54634756	0.60226157	0.29244243	0.31975496	0.34870713	0.37996607	0.41171558	0.44416979	0.47855692	0.51355505	0.54564512	0.57805196	0.62214364	0.67369501	0.26061291	0.28230053	0.31263016	0.36622091	0.45187586	0.55247757	0.63794021	0.02987797	0.02654078	0.02302517	0.01996199	0.01747636	0.01543460	0.01387388	0.01263654	0.01119037	0.04001258	0.03540989	0.03054550	0.02630077	0.02286009	0.02004207	0.01789642	0.01620245	0.01423287	0.04491391	0.03959909	0.03397896	0.02907915	0.02511717	0.02188367	0.01943188	0.01750408	0.01527326	0.04751718	0.04171018	0.03558381	0.03026174	0.02597709	0.02249771	0.01987285	0.01781847	0.01545307	0.04470758	0.04001751	0.03467878	0.02957537	0.02365848	0.01852645
84	204.70924	0.83798	0.07754	0.10101106	0.11365801	0.12788084	0.14423409	0.16198663	0.18139550	0.20347522	0.22769412	0.25159231	0.27753870	0.31612066	0.36670640	0.13679399	0.15250362	0.16995101	0.18974166	0.21092286	0.23375130	0.25933187	0.28694794	0.31377674	0.34245929	0.38430640	0.43783125	0.18527283	0.20441617	0.22536909	0.24876643	0.27340115	0.29952121	0.32829160	0.35879750	0.38791941	0.41852290	0.46224316	0.51666940	0.25177782	0.27440827	0.29876175	0.32546903	0.35306430	0.38178501	0.41281069	0.44504913	0.47522988	0.50634776	0.54978786	0.60230063	0.21820255	0.23572974	0.26059095	0.30554137	0.38036603	0.47354140	0.55788947	0.05170977	0.04676587	0.04128234	0.03627360	0.03207140	0.02853740	0.02579285	0.02359380	0.02100163	0.07129012	0.06440608	0.05678064	0.04982052	0.04397941	0.03906428	0.03524509	0.03218374	0.02857365	0.08262133	0.07450070	0.06551293	0.05731577	0.05044182	0.04466274	0.04017687	0.03658499	0.03235496	0.08838114	0.07940456	0.06950678	0.06051762	0.05300919	0.04672072	0.04185715	0.03797519	0.03341911	0.08207336	0.07493394	0.06648549	0.05804748	0.04781190	0.03851217
85	150.82049	1.18855	0.02488	0.12367342	0.13711253	0.15209445	0.16916100	0.18752124	0.20743001	0.22989630	0.25434795	0.27830989	0.30416412	0.34234339	0.39200570	0.16557102	0.18200650	0.20010873	0.22045869	0.24204885	0.26513448	0.29080195	0.31830320	0.34484270	0.37304586	0.41391936	0.46580222	0.22095165	0.24055017	0.26183956	0.28541405	0.31003303	0.33594607	0.36428196	0.39411666	0.42242280	0.45200480	0.49400813	0.54593804	0.29572132	0.31830666	0.34245093	0.36872413	0.39566584	0.42352041	0.45341025	0.48426746	0.51299285	0.54246068	0.58336905	0.63251466	0.25726465	0.27499201	0.29996080	0.34459317	0.41773612	0.50728019	0.58726153	0.05980987	0.05485882	0.04917161	0.04380095	0.03917213	0.03519476	0.03205391	0.02950468	0.02646210	0.08412654	0.07683144	0.06855106	0.06080803	0.05417781	0.04850548	0.04403958	0.04042264	0.03611406	0.09874732	0.08994798	0.07998470	0.07069016	0.06274705	0.05596424	0.05063381	0.04632414	0.04120057	0.10410983	0.09431380	0.08332343	0.07316053	0.06454033	0.05722816	0.05151505	0.04691841	0.04148097	0.09748103	0.08975425	0.08043653	0.07093126	0.05914075	0.04818166
86	104.97880	0.72116	0.02612	0.17632701	0.19590281	0.21737068	0.24138944	0.26671742	0.29359722	0.32322131	0.35463675	0.38461690	0.41610099	0.46102236	0.51681898	0.22590143	0.24839412	0.27272299	0.29954809	0.32740984	0.35654001	0.38814746	0.42112822	0.45211512	0.48416631	0.52906424	0.58354667	0.28876377	0.31392114	0.34071710	0.36978840	0.39948132	0.43002266	0.46260298	0.49600881	0.52687405	0.55828636	0.60144190	0.65254910	0.36881812	0.39593408	0.42432451	0.45457530	0.48490176	0.51553935	0.54761856	0.57988822	0.60916905	0.63845379	0.67786028	0.72334431	0.32995453	0.35195897	0.38234974	0.43502983	0.51698661	0.61033298	0.68757138	0.04312175	0.03882421	0.03413080	0.02989804	0.02637227	0.02341839	0.02112794	0.01929321	0.01712919	0.05827929	0.05225978	0.04569649	0.03979261	0.03489101	0.03080012	0.02764087	0.02512001	0.02215997	0.06697857	0.05980505	0.05200347	0.04501077	0.03922931	0.03442671	0.03073562	0.02780337	0.02437712	0.06842774	0.06072655	0.05241328	0.04502177	0.03895795	0.03395900	0.03014402	0.02713190	0.02363443	0.06516119	0.05894489	0.05170638	0.04460690	0.03615853	0.02864128
